box_no,title,original_title,condition,dimensions,image_url,filename,source,has_metadata
,,,,,,14-75.jpg,tzigara,0
,,,,,,14-78.jpg,tzigara,0
,,,,,,14-79.jpg,tzigara,0
,,,,,,14-8.jpg,tzigara,0
Cutie/nr:14-80,"Ansamblul Schitului Crasna(Poartă), fotografie",,,5276x6957 px,https://tzigara-samurcas.uauim.ro/static/box/display/14/14-080.jpg,14-80.jpg,tzigara,1
Cutie/nr:14-81,"Biserica „Sf. Nicolae” a Mănăstirii Crasna(Imagine interioară – frescă – Jupân Ion Ţundrea, Kristina Ilinca şi copiii), fotografie",,,5240x7134 px,https://tzigara-samurcas.uauim.ro/static/box/display/14/14-081.jpg,14-81.jpg,tzigara,1
,,,,,,14-82.jpg,tzigara,0
,,,,,,14-83.jpg,tzigara,0
,,,,,,14-84.jpg,tzigara,0
,,,,,,14-85.jpg,tzigara,0
,,,,,,14-86.jpg,tzigara,0
,,,,,,14-87.jpg,tzigara,0
,,,,,,14-88.jpg,tzigara,0
,,,,,,14-89.jpg,tzigara,0
,,,,,,14-9.jpg,tzigara,0
,,,,,,14-90.jpg,tzigara,0
,,,,,,14-91.jpg,tzigara,0
,,,,,,14-92.jpg,tzigara,0
,,,,,,14-93.jpg,tzigara,0
,,,,,,15-1.jpg,tzigara,0
,,,,,,15-10.jpg,tzigara,0
,,,,,,15-101.jpg,tzigara,0
,,,,,,15-112.jpg,tzigara,0
,,,,,,15-12.jpg,tzigara,0
,,,,,,15-13.jpg,tzigara,0
,,,,,,15-14.jpg,tzigara,0
,,,,,,15-16.jpg,tzigara,0
,,,,,,15-17.jpg,tzigara,0
,,,,,,15-19.jpg,tzigara,0
,,,,,,15-2.jpg,tzigara,0
,,,,,,15-21.jpg,tzigara,0
,,,,,,15-24.jpg,tzigara,0
,,,,,,15-25.jpg,tzigara,0
,,,,,,15-26.jpg,tzigara,0
,,,,,,15-27.jpg,tzigara,0
,,,,,,15-3.jpg,tzigara,0
,,,,,,15-31.jpg,tzigara,0
,,,,,,15-32.jpg,tzigara,0
,,,,,,15-35.jpg,tzigara,0
,,,,,,15-36.jpg,tzigara,0
,,,,,,15-38.jpg,tzigara,0
,,,,,,15-39.jpg,tzigara,0
,,,,,,15-40.jpg,tzigara,0
,,,,,,15-41.jpg,tzigara,0
,,,,,,15-42.jpg,tzigara,0
,,,,,,15-49.jpg,tzigara,0
,,,,,,15-50.jpg,tzigara,0
,,,,,,15-52.jpg,tzigara,0
,,,,,,15-53.jpg,tzigara,0
,,,,,,15-54.jpg,tzigara,0
,,,,,,15-55.jpg,tzigara,0
,,,,,,15-57.jpg,tzigara,0
,,,,,,15-58.jpg,tzigara,0
,,,,,,15-59.jpg,tzigara,0
,,,,,,15-6.jpg,tzigara,0
,,,,,,15-61.jpg,tzigara,0
,,,,,,15-63.jpg,tzigara,0
,,,,,,15-64.jpg,tzigara,0
,,,,,,15-65.jpg,tzigara,0
,,,,,,15-66.jpg,tzigara,0
,,,,,,15-67.jpg,tzigara,0
,,,,,,15-68.jpg,tzigara,0
,,,,,,15-69.jpg,tzigara,0
,,,,,,15-7.jpg,tzigara,0
,,,,,,15-70.jpg,tzigara,0
,,,,,,15-71.jpg,tzigara,0
,,,,,,15-72.jpg,tzigara,0
,,,,,,15-73.jpg,tzigara,0
,,,,,,15-74.jpg,tzigara,0
,,,,,,15-75.jpg,tzigara,0
,,,,,,15-76.jpg,tzigara,0
,,,,,,15-77.jpg,tzigara,0
,,,,,,15-78.jpg,tzigara,0
,,,,,,15-79.jpg,tzigara,0
,,,,,,15-8.jpg,tzigara,0
,,,,,,15-80.jpg,tzigara,0
,,,,,,15-81.jpg,tzigara,0
,,,,,,15-82.jpg,tzigara,0
,,,,,,15-83.jpg,tzigara,0
,,,,,,15-84.jpg,tzigara,0
,,,,,,15-85.jpg,tzigara,0
,,,,,,15-86.jpg,tzigara,0
,,,,,,15-87.jpg,tzigara,0
,,,,,,15-88.jpg,tzigara,0
,,,,,,15-89.jpg,tzigara,0
,,,,,,15-9.jpg,tzigara,0
,,,,,,15-90.jpg,tzigara,0
,,,,,,15-91.jpg,tzigara,0
,,,,,,15-92.jpg,tzigara,0
,,,,,,15-93.jpg,tzigara,0
,,,,,,15-94.jpg,tzigara,0
,,,,,,15-95.jpg,tzigara,0
,,,,,,15-96.jpg,tzigara,0
,,,,,,15-98.jpg,tzigara,0
,,,,,,16-10.jpg,tzigara,0
,,,,,,16-12.jpg,tzigara,0
,,,,,,16-13.jpg,tzigara,0
,,,,,,16-14.jpg,tzigara,0
,,,,,,16-15.jpg,tzigara,0
,,,,,,16-16.jpg,tzigara,0
,,,,,,16-17.jpg,tzigara,0
,,,,,,16-18.jpg,tzigara,0
,,,,,,16-19.jpg,tzigara,0
,,,,,,16-2.jpg,tzigara,0
,,,,,,16-20.jpg,tzigara,0
,,,,,,16-21.jpg,tzigara,0
,,,,,,16-22.jpg,tzigara,0
,,,,,,16-23.jpg,tzigara,0
,,,,,,16-26.jpg,tzigara,0
,,,,,,16-27.jpg,tzigara,0
,,,,,,16-28.jpg,tzigara,0
,,,,,,16-29.jpg,tzigara,0
,,,,,,16-3.jpg,tzigara,0
,,,,,,16-30.jpg,tzigara,0
,,,,,,16-32.jpg,tzigara,0
,,,,,,16-34.jpg,tzigara,0
,,,,,,16-35.jpg,tzigara,0
,,,,,,16-36.jpg,tzigara,0
,,,,,,16-4.jpg,tzigara,0
,,,,,,16-40.jpg,tzigara,0
,,,,,,16-44.jpg,tzigara,0
,,,,,,16-45.jpg,tzigara,0
,,,,,,16-47.jpg,tzigara,0
,,,,,,16-48.jpg,tzigara,0
,,,,,,16-49.jpg,tzigara,0
,,,,,,16-5.jpg,tzigara,0
,,,,,,16-50.jpg,tzigara,0
,,,,,,16-51.jpg,tzigara,0
,,,,,,16-52.jpg,tzigara,0
,,,,,,16-54.jpg,tzigara,0
,,,,,,16-55.jpg,tzigara,0
,,,,,,16-56.jpg,tzigara,0
,,,,,,16-57.jpg,tzigara,0
,,,,,,16-59.jpg,tzigara,0
,,,,,,16-6.jpg,tzigara,0
,,,,,,16-61.jpg,tzigara,0
,,,,,,16-62.jpg,tzigara,0
,,,,,,16-63.jpg,tzigara,0
,,,,,,16-64.jpg,tzigara,0
,,,,,,16-67.jpg,tzigara,0
,,,,,,16-69.jpg,tzigara,0
,,,,,,16-7.jpg,tzigara,0
,,,,,,16-71.jpg,tzigara,0
,,,,,,16-72.jpg,tzigara,0
,,,,,,16-73.jpg,tzigara,0
,,,,,,16-74.jpg,tzigara,0
,,,,,,16-75.jpg,tzigara,0
,,,,,,16-76.jpg,tzigara,0
,,,,,,16-77.jpg,tzigara,0
,,,,,,16-78.jpg,tzigara,0
,,,,,,16-79.jpg,tzigara,0
,,,,,,16-8.jpg,tzigara,0
,,,,,,16-80.jpg,tzigara,0
,,,,,,16-81.jpg,tzigara,0
,,,,,,16-82.jpg,tzigara,0
,,,,,,16-83.jpg,tzigara,0
,,,,,,16-86.jpg,tzigara,0
