path,mse,source,completeness,title
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-86.jpg,0.9948045015335084,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-21.jpg,0.4996994435787201,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-12.jpg,0.7532821893692017,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-44.jpg,0.7461955547332764,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-59.jpg,0.7642176747322083,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-40.jpg,0.7194804549217224,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-48.jpg,0.3893971443176269,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-55.jpg,1.1502968072891235,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-81.jpg,0.4546860456466675,tzigara,0.5,"Biserica „Sf. Nicolae” a Mănăstirii Crasna(Imagine interioară – frescă – Jupân Ion Ţundrea, Kristina Ilinca şi copiii), fotografie"
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-36.jpg,0.7545906901359558,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-65.jpg,0.6995786428451538,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-54.jpg,0.6685329079627991,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-41.jpg,0.2375617921352386,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-107.jpg,1.1542445421218872,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-82.jpg,0.6388142704963684,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-3.jpg,1.9435279369354248,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-98.jpg,0.6421986818313599,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-2.jpg,0.6660611033439636,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-15.jpg,0.5454287528991699,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-44.jpg,1.3275816440582275,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-61.jpg,0.6511030197143555,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-30.jpg,0.9640864729881288,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-19.jpg,1.171656370162964,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-5.jpg,0.4693476259708404,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-27.jpg,1.011641502380371,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-50.jpg,0.7745296955108643,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-45.jpg,1.3945951461791992,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-24.jpg,1.3428369760513306,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-66.jpg,0.7035952210426331,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-9.jpg,1.735100269317627,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-22.jpg,1.207029104232788,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-88.jpg,1.3926012516021729,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-68.jpg,0.9428019523620604,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-96.jpg,0.6940252184867859,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-33.jpg,0.5504122376441956,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-31.jpg,0.7955963611602783,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-78.jpg,1.4567992687225342,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-26.jpg,0.7900185585021973,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-17.jpg,1.209547758102417,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-30.jpg,0.8345966339111328,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-64.jpg,0.4746852517127991,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-83.jpg,0.7823047637939453,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-25.jpg,0.9606758952140808,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-51.jpg,0.541490375995636,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-85.jpg,0.422585517168045,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-53.jpg,0.871576189994812,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-93.jpg,0.6171731352806091,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-53.jpg,0.7439029216766357,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-49.jpg,0.9744601845741272,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-93.jpg,0.5745225548744202,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-76.jpg,1.1416748762130735,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-3.jpg,0.4476828575134277,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-18.jpg,0.4949466288089752,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-57.jpg,0.5230064988136292,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-11.jpg,1.145991563796997,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-85.jpg,0.4824754297733307,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-65.jpg,0.5961736440658569,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-6.jpg,0.9932810068130492,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-22.jpg,0.6956562399864197,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-7.jpg,1.2542041540145874,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-74.jpg,1.1068919897079468,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-46.jpg,1.5613205432891846,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-45.jpg,0.484224259853363,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-56.jpg,0.5520626306533813,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-35.jpg,0.4683120548725128,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-40.jpg,0.5192700624465942,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-93.jpg,0.5918821692466736,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-35.jpg,0.9950175285339355,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-42.jpg,0.5722333192825317,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-62.jpg,1.0083221197128296,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-26.jpg,1.778198003768921,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-43.jpg,0.6396068930625916,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-63.jpg,0.3518846035003662,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-16.jpg,0.8433884382247925,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-64.jpg,0.830443799495697,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-7.jpg,0.6688551902770996,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-28.jpg,1.5063481330871582,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-39.jpg,0.5952548980712891,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-36.jpg,0.9215852618217468,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-31.jpg,0.7556607723236084,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-83.jpg,0.7246427536010742,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-2.jpg,0.6586999893188477,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-61.jpg,0.5552098155021667,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-17.jpg,0.4020205438137054,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-91.jpg,0.6436372399330139,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-64.jpg,0.6528617739677429,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-74.jpg,0.5904331207275391,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-15.jpg,1.501413345336914,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-14.jpg,1.1396174430847168,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-74.jpg,0.7200098037719727,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-19.jpg,0.8350778222084045,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-92.jpg,0.5213512778282166,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-17.jpg,1.0129263401031494,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-99.jpg,1.0922812223434448,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-70.jpg,1.1352592706680298,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-95.jpg,0.6440281867980957,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-75.jpg,0.3662786483764648,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-52.jpg,0.9196040034294128,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-56.jpg,0.4650935530662536,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-97.jpg,0.682636559009552,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-59.jpg,0.5857051014900208,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-9.jpg,0.4713154435157776,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-62.jpg,0.7039652466773987,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-65.jpg,0.2434555292129516,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-62.jpg,0.7261061072349548,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-91.jpg,0.3967707455158233,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-4.jpg,1.1386407613754272,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-67.jpg,0.9617220163345336,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-89.jpg,0.509495735168457,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-79.jpg,0.7377215027809143,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-3.jpg,0.7851060628890991,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-27.jpg,0.5709514617919922,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-37.jpg,0.7781372666358948,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-111.jpg,0.5949095487594604,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-59.jpg,1.0824981927871704,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-68.jpg,0.5943198800086975,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-52.jpg,1.200818657875061,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/11-94.jpg,0.5438299775123596,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-14.jpg,0.5792939066886902,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-75.jpg,0.926569163799286,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-43.jpg,0.9779440760612488,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-51.jpg,0.9289886951446532,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-67.jpg,0.8621453642845154,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-95.jpg,0.4628664851188659,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-35.jpg,1.0340522527694702,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-42.jpg,1.018681883811951,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-24.jpg,0.6279611587524414,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-61.jpg,0.5355837941169739,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-83.jpg,0.428299993276596,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-70.jpg,0.833078145980835,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-22.jpg,0.400540828704834,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-12.jpg,0.9224557280540466,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-49.jpg,0.4114686250686645,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-32.jpg,0.7666987776756287,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-16.jpg,0.9899888634681702,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-40.jpg,0.6715089082717896,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-68.jpg,1.051392912864685,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-38.jpg,1.2240681648254397,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-100.jpg,0.7611415982246399,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-80.jpg,0.414406806230545,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-37.jpg,1.0510574579238892,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-21.jpg,0.8280699849128723,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-105.jpg,0.8088696599006653,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-15.jpg,0.5370283722877502,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-54.jpg,0.693830668926239,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-90.jpg,0.3678515255451202,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-1.jpg,0.7664141654968262,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-37.jpg,0.7393506765365601,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-55.jpg,0.7699465155601501,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-73.jpg,1.0267127752304075,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-13.jpg,0.5643323659896851,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-29.jpg,1.146250605583191,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-62.jpg,0.6684695482254028,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-34.jpg,0.9643847346305848,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-92.jpg,0.4189376533031463,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-18.jpg,1.5408287048339844,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-46.jpg,0.799041748046875,tzigara,0.5,"Biserica „Adormirea Maicii Domnului” a Mănăstirii Polovragi(Imagine interioară – fragment din tabloul votiv), fotografie"
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-16.jpg,0.4789679944515228,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-50.jpg,1.043725848197937,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-10.jpg,0.8888460397720337,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-39.jpg,1.3001028299331665,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-82.jpg,0.5938473343849182,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-36.jpg,0.4944857954978943,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-7.jpg,1.051831603050232,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-38.jpg,0.917122721672058,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-20.jpg,0.5248652696609497,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-20.jpg,0.5861058235168457,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-32.jpg,0.7302228212356567,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-42.jpg,0.7493438720703125,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-1.jpg,0.7173721194267273,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-2.jpg,1.6871118545532229,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-75.jpg,0.7312067151069641,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-28.jpg,1.1386696100234983,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-41.jpg,1.0600180625915527,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-114.jpg,0.5543698072433472,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-75.jpg,0.4564163088798523,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/11-92.jpg,0.7216089367866516,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-45.jpg,0.6305065155029297,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-8.jpg,0.380256175994873,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-93.jpg,0.8821134567260742,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-82.jpg,0.4567388296127319,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-33.jpg,0.606916069984436,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-25.jpg,0.4500060081481933,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-20.jpg,0.5861473679542542,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-104.jpg,1.1040998697280884,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-27.jpg,0.7697903513908386,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-80.jpg,1.0541222095489502,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-96.jpg,0.3951529562473297,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-80.jpg,1.0068352222442627,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-54.jpg,0.806511402130127,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/12-29.jpg,0.9269148707389832,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-49.jpg,0.6876688003540039,tzigara,0.0,
